series_id       	year	period	       value	footnote_codes
CUURA104AA0      	1924	M13	        51.3	
CUURA104AA0      	1925	M06	        53.0	
CUURA104AA0      	1925	M12	        54.1	
CUURA104AA0      	1925	M13	        53.0	
CUURA104AA0      	1926	M06	        53.6	
CUURA104AA0      	1926	M12	        53.4	
CUURA104AA0      	1926	M13	        53.4	
CUURA104AA0      	1927	M06	        53.3	
CUURA104AA0      	1927	M12	        52.3	
CUURA104AA0      	1927	M13	        52.5	
CUURA104AA0      	1928	M06	        51.7	
CUURA104AA0      	1928	M12	        52.3	
CUURA104AA0      	1928	M13	        52.1	
CUURA104AA0      	1929	M06	        52.1	
CUURA104AA0      	1929	M12	        51.9	
CUURA104AA0      	1929	M13	        52.1	
CUURA104AA0      	1930	M06	        51.0	
CUURA104AA0      	1930	M12	        48.4	
CUURA104AA0      	1930	M13	        50.4	
CUURA104AA0      	1931	M06	        45.6	
CUURA104AA0      	1931	M12	        43.7	
CUURA104AA0      	1931	M13	        45.7	
CUURA104AA0      	1932	M06	        40.3	
CUURA104AA0      	1932	M12	        39.0	
CUURA104AA0      	1932	M13	        40.6	
CUURA104AA0      	1933	M06	        37.3	
CUURA104AA0      	1933	M12	        38.7	
CUURA104AA0      	1933	M13	        38.0	
CUURA104AA0      	1934	M06	        39.6	
CUURA104AA0      	1934	M11	        39.6	
CUURA104AA0      	1934	M13	        39.5	
CUURA104AA0      	1935	M03	        40.3	
CUURA104AA0      	1935	M07	        40.4	
CUURA104AA0      	1935	M10	        40.8	
CUURA104AA0      	1935	M13	        40.7	
CUURA104AA0      	1936	M01	        41.0	
CUURA104AA0      	1936	M04	        40.5	
CUURA104AA0      	1936	M07	        41.5	
CUURA104AA0      	1936	M09	        42.0	
CUURA104AA0      	1936	M12	        41.5	
CUURA104AA0      	1936	M13	        41.2	
CUURA104AA0      	1937	M03	        42.3	
CUURA104AA0      	1937	M06	        43.0	
CUURA104AA0      	1937	M09	        43.7	
CUURA104AA0      	1937	M12	        42.5	
CUURA104AA0      	1937	M13	        42.8	
CUURA104AA0      	1938	M03	        41.8	
CUURA104AA0      	1938	M06	        42.0	
CUURA104AA0      	1938	M09	        42.0	
CUURA104AA0      	1938	M12	        41.7	
CUURA104AA0      	1938	M13	        41.9	
CUURA104AA0      	1939	M03	        40.6	
CUURA104AA0      	1939	M06	        40.9	
CUURA104AA0      	1939	M09	        41.6	
CUURA104AA0      	1939	M12	        41.0	
CUURA104AA0      	1939	M13	        41.0	
CUURA104AA0      	1940	M03	        41.1	
CUURA104AA0      	1940	M06	        41.8	
CUURA104AA0      	1940	M09	        41.8	
CUURA104AA0      	1940	M10	        41.7	
CUURA104AA0      	1940	M11	        41.8	
CUURA104AA0      	1940	M12	        42.0	
CUURA104AA0      	1940	M13	        41.6	
CUURA104AA0      	1941	M01	        42.0	
CUURA104AA0      	1941	M02	        41.8	
CUURA104AA0      	1941	M03	        42.1	
CUURA104AA0      	1941	M04	        42.5	
CUURA104AA0      	1941	M05	        43.0	
CUURA104AA0      	1941	M06	        43.7	
CUURA104AA0      	1941	M07	        44.1	
CUURA104AA0      	1941	M08	        44.3	
CUURA104AA0      	1941	M09	        45.1	
CUURA104AA0      	1941	M10	        45.5	
CUURA104AA0      	1941	M11	        45.7	
CUURA104AA0      	1941	M12	        46.0	
CUURA104AA0      	1941	M13	        43.8	
CUURA104AA0      	1942	M01	        46.5	
CUURA104AA0      	1942	M02	        46.9	
CUURA104AA0      	1942	M03	        47.2	
CUURA104AA0      	1942	M04	        47.3	
CUURA104AA0      	1942	M05	        48.1	
CUURA104AA0      	1942	M06	        48.5	
CUURA104AA0      	1942	M07	        48.4	
CUURA104AA0      	1942	M08	        48.4	
CUURA104AA0      	1942	M09	        48.8	
CUURA104AA0      	1942	M10	        49.3	
CUURA104AA0      	1942	M11	        49.5	
CUURA104AA0      	1942	M12	        49.8	
CUURA104AA0      	1942	M13	        48.3	
CUURA104AA0      	1943	M01	        50.1	
CUURA104AA0      	1943	M02	        50.2	
CUURA104AA0      	1943	M03	        50.9	
CUURA104AA0      	1943	M04	        51.4	
CUURA104AA0      	1943	M05	        51.9	
CUURA104AA0      	1943	M06	        51.9	
CUURA104AA0      	1943	M07	        51.5	
CUURA104AA0      	1943	M08	        51.4	
CUURA104AA0      	1943	M09	        51.7	
CUURA104AA0      	1943	M10	        51.9	
CUURA104AA0      	1943	M11	        51.9	
CUURA104AA0      	1943	M12	        51.7	
CUURA104AA0      	1943	M13	        51.4	
CUURA104AA0      	1944	M01	        51.7	
CUURA104AA0      	1944	M02	        51.5	
CUURA104AA0      	1944	M03	        51.6	
CUURA104AA0      	1944	M04	        52.1	
CUURA104AA0      	1944	M05	        52.1	
CUURA104AA0      	1944	M06	        52.5	
CUURA104AA0      	1944	M07	        52.7	
CUURA104AA0      	1944	M08	        53.0	
CUURA104AA0      	1944	M09	        53.0	
CUURA104AA0      	1944	M10	        53.0	
CUURA104AA0      	1944	M11	        52.7	
CUURA104AA0      	1944	M12	        53.1	
CUURA104AA0      	1944	M13	        52.4	
CUURA104AA0      	1945	M01	        53.2	
CUURA104AA0      	1945	M02	        53.1	
CUURA104AA0      	1945	M03	        53.0	
CUURA104AA0      	1945	M04	        53.2	
CUURA104AA0      	1945	M05	        53.5	
CUURA104AA0      	1945	M06	        54.2	
CUURA104AA0      	1945	M07	        54.3	
CUURA104AA0      	1945	M08	        54.1	
CUURA104AA0      	1945	M09	        53.9	
CUURA104AA0      	1945	M10	        54.0	
CUURA104AA0      	1945	M11	        54.0	
CUURA104AA0      	1945	M12	        54.3	
CUURA104AA0      	1945	M13	        53.7	
CUURA104AA0      	1946	M01	        54.5	
CUURA104AA0      	1946	M02	        54.4	
CUURA104AA0      	1946	M03	        54.5	
CUURA104AA0      	1946	M04	        54.7	
CUURA104AA0      	1946	M05	        54.9	
CUURA104AA0      	1946	M06	        55.9	
CUURA104AA0      	1946	M07	        59.3	
CUURA104AA0      	1946	M08	        60.5	
CUURA104AA0      	1946	M09	        61.2	
CUURA104AA0      	1946	M10	        62.0	
CUURA104AA0      	1946	M11	        63.9	
CUURA104AA0      	1946	M12	        64.5	
CUURA104AA0      	1946	M13	        58.3	
CUURA104AA0      	1947	M01	        64.8	
CUURA104AA0      	1947	M02	        65.0	
CUURA104AA0      	1947	M03	        66.1	
CUURA104AA0      	1947	M04	        66.0	
CUURA104AA0      	1947	M05	        66.3	
CUURA104AA0      	1947	M06	        66.9	
CUURA104AA0      	1947	M07	        67.6	
CUURA104AA0      	1947	M08	        68.5	
CUURA104AA0      	1947	M09	        69.9	
CUURA104AA0      	1947	M10	        69.7	
CUURA104AA0      	1947	M11	        69.8	
CUURA104AA0      	1947	M12	        70.7	
CUURA104AA0      	1947	M13	        67.7	
CUURA104AA0      	1948	M01	        71.6	
CUURA104AA0      	1948	M02	        70.6	
CUURA104AA0      	1948	M03	        70.6	
CUURA104AA0      	1948	M04	        71.4	
CUURA104AA0      	1948	M05	        72.1	
CUURA104AA0      	1948	M06	        73.0	
CUURA104AA0      	1948	M07	        73.8	
CUURA104AA0      	1948	M08	        74.0	
CUURA104AA0      	1948	M09	        74.0	
CUURA104AA0      	1948	M10	        73.6	
CUURA104AA0      	1948	M11	        73.0	
CUURA104AA0      	1948	M12	        72.6	
CUURA104AA0      	1948	M13	        72.5	
CUURA104AA0      	1949	M01	        72.5	
CUURA104AA0      	1949	M02	        71.5	
CUURA104AA0      	1949	M03	        71.7	
CUURA104AA0      	1949	M04	        71.8	
CUURA104AA0      	1949	M05	        71.8	
CUURA104AA0      	1949	M06	        71.9	
CUURA104AA0      	1949	M07	        71.4	
CUURA104AA0      	1949	M08	        71.7	
CUURA104AA0      	1949	M09	        71.6	
CUURA104AA0      	1949	M10	        71.0	
CUURA104AA0      	1949	M11	        71.1	
CUURA104AA0      	1949	M12	        70.7	
CUURA104AA0      	1949	M13	        71.6	
CUURA104AA0      	1950	M01	        70.6	
CUURA104AA0      	1950	M02	        70.3	
CUURA104AA0      	1950	M03	        70.3	
CUURA104AA0      	1950	M04	        70.5	
CUURA104AA0      	1950	M05	        71.0	
CUURA104AA0      	1950	M06	        71.4	
CUURA104AA0      	1950	M07	        71.7	
CUURA104AA0      	1950	M08	        73.0	
CUURA104AA0      	1950	M09	        73.7	
CUURA104AA0      	1950	M10	        74.3	
CUURA104AA0      	1950	M11	        74.2	
CUURA104AA0      	1950	M12	        74.8	
CUURA104AA0      	1950	M13	        72.2	
CUURA104AA0      	1951	M01	        76.2	
CUURA104AA0      	1951	M02	        77.0	
CUURA104AA0      	1951	M03	        77.2	
CUURA104AA0      	1951	M04	        77.5	
